ANO;MES;COD_MESO;COD_MICRO;COD_MUNICIPIO;COD_PRODUTO;PRECO
2015;12;4;11;201;1332030;800.00
2015;12;4;11;201;1332080;950.00
2015;12;4;11;201;1332220;1200.00
2015;12;4;11;201;1332340;800.00
2015;12;4;11;201;1332360;1300.00
2015;12;4;11;201;1333030;600.00
2015;12;4;11;201;1340021;5100.00
2015;12;4;11;201;1340022;5300.00
2015;12;4;11;201;1350010;
2015;12;4;11;201;1392010;
2015;12;4;11;201;1399060;4000.00
2015;12;4;11;201;91194040;600.00
2015;12;4;11;1803;1110020;
2015;12;4;11;1803;1110070;580.00
2015;12;4;11;1803;1191040;2500.00
2015;12;4;11;1803;1191040;2500.00
2015;12;4;11;1803;1192050;100.00
2015;12;4;11;1803;1192130;150.00
2015;12;4;11;1803;1310010;1000.00
2015;12;4;11;1803;1332080;900.00
2015;12;4;11;1803;1340021;5100.00
2015;12;4;11;2009;1110070;580.00
2015;12;4;11;2009;1130010;100.00
2015;12;4;11;2009;1191040;2800.00
2015;12;4;11;2009;1191040;2500.00
2015;12;4;11;2009;1192050;100.00
2015;12;4;11;2009;1192130;150.00
2015;12;4;11;2009;1199010;650.00
2015;12;4;11;2009;1212100;1700.00
2015;12;4;11;2009;1213110;1400.00
2015;12;4;11;2009;1310010;
2015;12;4;11;2009;1332080;950.00
2015;12;4;11;2009;1340021;5100.00
2015;12;4;11;2306;1110070;600.00
2015;12;4;11;2306;1130010;120.00
2015;12;4;11;2306;1191040;2800.00
2015;12;4;11;2306;1191040;2000.00
2015;12;4;11;2306;1192050;100.00
2015;12;4;11;2306;1212100;1700.00
2015;12;4;11;2306;1310010;1000.00
2015;12;4;11;2306;1331040;1400.00
2015;12;4;11;2306;1331070;900.00
2015;12;4;11;2306;1332080;950.00
2015;12;4;11;2306;1340021;5100.00
2015;12;4;11;2306;91194040;600.00
2015;12;4;11;2454;1110070;600.00
2015;12;4;11;2454;1191040;3300.00
2015;12;4;11;2454;1191040;2000.00
2015;12;4;11;2454;1192130;170.00
2015;12;4;11;2454;1212100;1700.00
2015;12;4;11;2454;1310010;1000.00
2015;12;4;11;2454;1320010;8000.00
2015;12;4;11;2454;1331040;
2015;12;4;11;2454;1331070;
2015;12;4;11;2454;1332080;950.00
2015;12;4;11;2454;1332080;950.00
2015;12;4;11;2454;1340021;5500.00
2015;12;4;11;2553;1110070;530.00
2015;12;4;11;2553;1130010;100.00
2015;12;4;11;2553;1191040;2500.00
2015;12;4;11;2553;1191040;2100.00
2015;12;4;11;2553;1192050;100.00
2015;12;4;11;2553;1192130;150.00
2015;12;4;11;2553;1212100;1700.00
2015;12;4;11;2553;1213110;900.00
2015;12;4;11;2553;1213110;900.00
2015;12;4;11;2553;1310010;
2015;12;4;11;2553;1320010;
2015;12;4;11;2553;1320020;6000.00
2015;12;4;11;2553;1332080;950.00
2015;12;4;11;2553;1332410;
2015;12;4;11;2553;1340021;5100.00
2015;12;4;11;2553;1399060;4000.00
2015;12;4;11;2553;91194040;600.00
2015;12;4;11;2652;1110070;600.00
2015;12;4;11;2652;1130010;65.00
2015;12;4;11;2652;1191040;3000.00
2015;12;4;11;2652;1191040;2600.00
2015;12;4;11;2652;1192050;100.00
2015;12;4;11;2652;1211050;1350.00
2015;12;4;11;2652;1211260;580.00
2015;12;4;11;2652;1212060;9000.00
2015;12;4;11;2652;1212100;1700.00
2015;12;4;11;2652;1213040;3500.00
2015;12;4;11;2652;1310010;900.00
2015;12;4;11;2652;1320010;6000.00
2015;12;4;11;2652;1331040;1400.00
2015;12;4;11;2652;1332080;950.00
2015;12;4;11;2652;1340021;5100.00
2015;12;4;11;2652;1340022;5500.00
2015;12;4;11;2652;91194040;600.00
2015;12;4;11;3007;1110070;530.00
2015;12;4;11;3007;1130010;100.00
2015;12;4;11;3007;1191040;2800.00
2015;12;4;11;3007;1191040;1900.00
2015;12;4;11;3007;1192050;100.00
2015;12;4;11;3007;1192130;170.00
2015;12;4;11;3007;1212060;9000.00
2015;12;4;11;3007;1310010;1000.00
2015;12;4;11;3007;1331040;1400.00
2015;12;4;11;3007;1332080;950.00
2015;12;4;11;3007;1340021;4900.00
2015;12;4;11;3007;1340021;5600.00
2015;12;4;11;3007;1340022;5300.00
2015;12;4;11;3007;91194040;600.00
2015;12;4;11;3700;1110070;
2015;12;4;11;3700;1110070;580.00
2015;12;4;11;3700;1191040;2600.00
2015;12;4;11;3700;1191040;2100.00
2015;12;4;11;3700;1192050;100.00
2015;12;4;11;3700;1192130;160.00
2015;12;4;11;3700;1194020;1400.00
2015;12;4;11;3700;1194020;1400.00
2015;12;4;11;3700;1194020;1800.00
2015;12;4;11;3700;1211260;300.00
2015;12;4;11;3700;1212060;7000.00
2015;12;4;11;3700;1212100;1700.00
2015;12;4;11;3700;1213040;1600.00
2015;12;4;11;3700;1213040;1600.00
2015;12;4;11;3700;1213110;1600.00
2015;12;4;11;3700;1213110;1600.00
2015;12;4;11;3700;1310010;950.00
2015;12;4;11;3700;1320010;6000.00
2015;12;4;11;3700;1331040;1400.00
2015;12;4;11;3700;1331070;800.00
2015;12;4;11;3700;1332010;1000.00
2015;12;4;11;3700;1332080;1100.00
2015;12;4;11;3700;1340021;5100.00
2015;12;4;11;3700;1340022;5300.00
2015;12;4;11;3700;1340022;5300.00
2015;12;4;11;3700;1399060;4800.00
2015;12;4;11;3700;91194040;600.00
2015;12;4;12;508;1110070;600.00
2015;12;4;12;508;1191040;2800.00
2015;12;4;12;508;1191040;2500.00
2015;12;4;12;508;1192050;100.00
2015;12;4;12;508;1192130;150.00
2015;12;4;12;508;1212040;1000.00
2015;12;4;12;508;1212090;1400.00
2015;12;4;12;508;1216040;1200.00
2015;12;4;12;508;1310010;
2015;12;4;12;508;1332080;600.00
2015;12;4;12;508;1332340;800.00
2015;12;4;12;508;1340021;5100.00
2015;12;4;12;508;1340022;5300.00
2015;12;4;12;508;1391060;
2015;12;4;12;508;1392010;2400.00
2015;12;4;12;508;1399060;4800.00
2015;12;4;12;508;91194040;600.00
2015;12;4;12;706;1110070;
2015;12;4;12;706;1130010;65.00
2015;12;4;12;706;1191040;
2015;12;4;12;706;1191040;
2015;12;4;12;706;1192050;185.00
2015;12;4;12;706;1192130;185.00
2015;12;4;12;706;1194040;60.00
2015;12;4;12;706;1212090;1285.00
2015;12;4;12;706;1212100;1250.00
2015;12;4;12;706;1213110;1420.00
2015;12;4;12;706;1216040;615.00
2015;12;4;12;706;1310010;785.00
2015;12;4;12;706;1331040;3200.00
2015;12;4;12;706;1331070;860.00
2015;12;4;12;706;1332080;785.00
2015;12;4;12;706;1332220;1000.00
2015;12;4;12;706;1332340;1920.00
2015;12;4;12;706;1333030;760.00
2015;12;4;12;706;1340021;
2015;12;4;12;706;1340022;
2015;12;4;12;706;1340022;5600.00
2015;12;4;12;706;1392010;1850.00
2015;12;4;12;706;1399060;1250.00
2015;12;4;12;706;91194040;600.00
2015;12;4;12;1100;1110070;580.00
2015;12;4;12;1100;1191040;
2015;12;4;12;1100;1191040;2000.00
2015;12;4;12;1100;1192050;100.00
2015;12;4;12;1100;1192130;150.00
2015;12;4;12;1100;1310010;
2015;12;4;12;1100;1332080;900.00
2015;12;4;12;1100;1340021;5100.00
2015;12;4;12;1100;1340022;5600.00
2015;12;4;12;1100;1399060;4000.00
2015;12;4;12;1100;91194040;600.00
2015;12;4;12;1209;1110020;
2015;12;4;12;1209;1110070;600.00
2015;12;4;12;1209;1130010;65.00
2015;12;4;12;1209;1191040;
2015;12;4;12;1209;1191040;
2015;12;4;12;1209;1192050;
2015;12;4;12;1209;1192130;185.00
2015;12;4;12;1209;1194040;110.00
2015;12;4;12;1209;1199010;535.00
2015;12;4;12;1209;1211160;1625.00
2015;12;4;12;1209;1211290;2850.00
2015;12;4;12;1209;1212010;825.00
2015;12;4;12;1209;1212040;1050.00
2015;12;4;12;1209;1212080;1385.00
2015;12;4;12;1209;1212090;2120.00
2015;12;4;12;1209;1212100;1385.00
2015;12;4;12;1209;1213110;1385.00
2015;12;4;12;1209;1216040;850.00
2015;12;4;12;1209;1310010;825.00
2015;12;4;12;1209;1331040;2185.00
2015;12;4;12;1209;1331070;850.00
2015;12;4;12;1209;1332080;1020.00
2015;12;4;12;1209;1332220;935.00
2015;12;4;12;1209;1333030;650.00
2015;12;4;12;1209;1340021;
2015;12;4;12;1209;1340022;4375.00
2015;12;4;12;1209;1340022;4375.00
2015;12;4;12;1209;1350010;3200.00
2015;12;4;12;1209;1392010;2100.00
2015;12;4;12;1209;1399060;1250.00
2015;12;4;12;1209;91194040;635.00
2015;12;4;12;1407;1110070;
2015;12;4;12;1407;1130010;85.00
2015;12;4;12;1407;1191040;
2015;12;4;12;1407;1191040;
2015;12;4;12;1407;1191040;1625.00
2015;12;4;12;1407;1191040;
2015;12;4;12;1407;1192130;180.00
2015;12;4;12;1407;1194020;1450.00
2015;12;4;12;1407;1194040;
2015;12;4;12;1407;1211260;610.00
2015;12;4;12;1407;1212060;3900.00
2015;12;4;12;1407;1212100;1385.00
2015;12;4;12;1407;1213060;685.00
2015;12;4;12;1407;1213080;825.00
2015;12;4;12;1407;1213110;1385.00
2015;12;4;12;1407;1213110;1385.00
2015;12;4;12;1407;1216040;720.00
2015;12;4;12;1407;1310010;810.00
2015;12;4;12;1407;1320010;3250.00
2015;12;4;12;1407;1320020;3500.00
2015;12;4;12;1407;1331070;850.00
2015;12;4;12;1407;1332010;2250.00
2015;12;4;12;1407;1332080;785.00
2015;12;4;12;1407;1332220;1385.00
2015;12;4;12;1407;1332340;
2015;12;4;12;1407;1333030;650.00
2015;12;4;12;1407;1333050;
2015;12;4;12;1407;1340021;4350.00
2015;12;4;12;1407;1340022;5660.00
2015;12;4;12;1407;1340022;4370.00
2015;12;4;12;1407;1399060;1250.00
2015;12;4;12;1407;91194040;585.00
2015;12;4;12;3106;1110020;
2015;12;4;12;3106;1110070;
2015;12;4;12;3106;1191040;
2015;12;4;12;3106;1191040;2000.00
2015;12;4;12;3106;1192050;100.00
2015;12;4;12;3106;1192130;150.00
2015;12;4;12;3106;1310010;1000.00
2015;12;4;12;3106;1340021;5100.00
2015;12;4;12;3106;1340022;5300.00
2015;12;4;12;3106;91194040;600.00
2015;12;4;12;3403;1110020;
2015;12;4;12;3403;1110070;600.00
2015;12;4;12;3403;1191040;2350.00
2015;12;4;12;3403;1191040;
2015;12;4;12;3403;1192130;185.00
2015;12;4;12;3403;1194040;320.00
2015;12;4;12;3403;1216040;650.00
2015;12;4;12;3403;1310010;720.00
2015;12;4;12;3403;1331070;
2015;12;4;12;3403;1332080;785.00
2015;12;4;12;3403;1332220;1420.00
2015;12;4;12;3403;1332360;
2015;12;4;12;3403;1333030;650.00
2015;12;4;12;3403;1340021;4350.00
2015;12;4;12;3403;1340022;4370.00
2015;12;4;12;3403;1340022;4370.00
2015;12;4;12;3403;1392010;2020.00
2015;12;4;12;3403;1399060;1250.00
2015;12;4;12;3403;91194040;600.00
2015;12;4;12;3809;1110020;
2015;12;4;12;3809;1110070;
2015;12;4;12;3809;1191040;2200.00
2015;12;4;12;3809;1191040;1520.00
2015;12;4;12;3809;1192050;165.00
2015;12;4;12;3809;1192130;185.00
2015;12;4;12;3809;1194040;
2015;12;4;12;3809;1199010;585.00
2015;12;4;12;3809;1211050;920.00
2015;12;4;12;3809;1211290;285.00
2015;12;4;12;3809;1212010;785.00
2015;12;4;12;3809;1212040;1050.00
2015;12;4;12;3809;1212070;785.00
2015;12;4;12;3809;1212080;985.00
2015;12;4;12;3809;1212090;1220.00
2015;12;4;12;3809;1212100;1350.00
2015;12;4;12;3809;1213110;1365.00
2015;12;4;12;3809;1216040;620.00
2015;12;4;12;3809;1310010;650.00
2015;12;4;12;3809;1331040;1825.00
2015;12;4;12;3809;1331070;565.00
2015;12;4;12;3809;1332080;785.00
2015;12;4;12;3809;1332360;3850.00
2015;12;4;12;3809;1333030;650.00
2015;12;4;12;3809;1340021;4350.00
2015;12;4;12;3809;1340022;4375.00
2015;12;4;12;3809;1340022;4375.00
2015;12;4;12;3809;1350010;
2015;12;4;12;3809;1399060;1220.00
2015;12;4;12;3809;91194040;585.00
2015;12;4;12;4807;1110070;600.00
2015;12;4;12;4807;1191040;2800.00
2015;12;4;12;4807;1191040;2500.00
2015;12;4;12;4807;1192050;100.00
2015;12;4;12;4807;1192130;150.00
2015;12;4;12;4807;1310010;1000.00
2015;12;4;12;4807;1331040;1800.00
2015;12;4;12;4807;1331070;600.00
2015;12;4;12;4807;1332080;600.00
2015;12;4;12;4807;1340021;5600.00
2015;12;4;12;4807;1340022;5400.00
2015;12;4;12;4807;1399060;4000.00
2015;12;4;12;4807;91194040;600.00
2015;12;4;12;5036;1110020;750.00
2015;12;4;12;5036;1110070;545.00
2015;12;4;12;5036;1130010;65.00
2015;12;4;12;5036;1191040;
2015;12;4;12;5036;1191040;1620.00
2015;12;4;12;5036;1192130;210.00
2015;12;4;12;5036;1194020;985.00
2015;12;4;12;5036;1194040;160.00
2015;12;4;12;5036;1211050;920.00
2015;12;4;12;5036;1211260;485.00
2015;12;4;12;5036;1212060;3720.00
2015;12;4;12;5036;1212100;1245.00
2015;12;4;12;5036;1213040;3825.00
2015;12;4;12;5036;1213110;1285.00
2015;12;4;12;5036;1216040;620.00
2015;12;4;12;5036;1310010;875.00
2015;12;4;12;5036;1320010;3900.00
2015;12;4;12;5036;1320020;3900.00
2015;12;4;12;5036;1331070;560.00
2015;12;4;12;5036;1332010;2150.00
2015;12;4;12;5036;1332080;785.00
2015;12;4;12;5036;1340021;4350.00
2015;12;4;12;5036;1340022;3375.00
2015;12;4;13;2801;1110070;
2015;12;4;13;2801;1130010;45.00
2015;12;4;13;2801;1191040;
2015;12;4;13;2801;1191040;2500.00
2015;12;4;13;2801;1191040;2800.00
2015;12;4;13;2801;1192130;150.00
2015;12;4;13;2801;1193010;880.00
2015;12;4;13;2801;1194040;600.00
2015;12;4;13;2801;1216040;1500.00
2015;12;4;13;2801;1310010;850.00
2015;12;4;13;2801;1331040;
2015;12;4;13;2801;1332080;1100.00
2015;12;4;13;2801;1332220;750.00
2015;12;4;13;2801;1332310;
2015;12;4;13;2801;1332330;1000.00
2015;12;4;13;2801;1332360;750.00
2015;12;4;13;2801;1333030;500.00
2015;12;4;13;2801;1340022;3500.00
2015;12;4;13;2801;1392010;1950.00
2015;12;4;13;3320;1130010;45.00
2015;12;4;13;3320;1192130;320.00
2015;12;4;13;3320;1193010;950.00
2015;12;4;13;3320;1193010;950.00
2015;12;4;13;3320;1193020;500.00
2015;12;4;13;3320;1194040;320.00
2015;12;4;13;3320;1199010;400.00
2015;12;4;13;3320;1332030;1300.00
2015;12;4;13;3320;1332360;2500.00
2015;12;4;13;3320;1333030;500.00
2015;12;4;13;3320;1392010;2000.00
2015;12;4;13;4302;1110020;900.00
2015;12;4;13;4302;1110070;
2015;12;4;13;4302;1110070;500.00
2015;12;4;13;4302;1130010;45.00
2015;12;4;13;4302;1191040;
2015;12;4;13;4302;1191040;2500.00
2015;12;4;13;4302;1192050;50.00
2015;12;4;13;4302;1192130;250.00
2015;12;4;13;4302;1193010;1200.00
2015;12;4;13;4302;1193020;
2015;12;4;13;4302;1193020;600.00
2015;12;4;13;4302;1194040;120.00
2015;12;4;13;4302;1199010;1500.00
2015;12;4;13;4302;1211050;350.00
2015;12;4;13;4302;1211160;450.00
2015;12;4;13;4302;1212100;2000.00
2015;12;4;13;4302;1213050;1450.00
2015;12;4;13;4302;1215120;500.00
2015;12;4;13;4302;1215300;400.00
2015;12;4;13;4302;1216040;1400.00
2015;12;4;13;4302;1310010;1200.00
2015;12;4;13;4302;1331040;1400.00
2015;12;4;13;4302;1332030;1300.00
2015;12;4;13;4302;1332080;1100.00
2015;12;4;13;4302;1332230;750.00
2015;12;4;13;4302;1332330;850.00
2015;12;4;13;4302;1332340;700.00
2015;12;4;13;4302;1332360;1800.00
2015;12;4;13;4302;1333030;500.00
2015;12;4;13;4302;1340022;5083.00
2015;12;4;13;4302;1391060;
2015;12;4;13;4302;1392010;2000.00
2015;12;4;13;4302;91194040;600.00
